"105"|"LÉVI-STRAUSS, Claude"|"<p>(Bruselas, 1909 &ndash; Par&iacute;s,2009). Estudi&oacute; derecho y filosof&iacute;a en La Sorbona. Es una las grandes figuras de la antropolog&iacute;a del siglo XX.&nbsp; Introdujo el enfoque estructuralista en las ciencias sociales en libros tan rigurosos como <em>Las estructuras elementales del parentesco</em> (1949) o <em>El pensamiento salvaje </em>(1962), y fue el fundador de la &ldquo;antropolog&iacute;a estructural&rdquo;, basada en la ling&uuml;&iacute;stica de Saussure y las investigaciones del formalismo ruso. Entre sus maestros dentro del campo de los estudios etnogr&aacute;ficos, podemos citar a Georges Dumezil y Marcel Mauss.</p><p>Vivi&oacute; en Brasil desde 1935 a 1939, y all&iacute; llev&oacute; a cabo su primer trabajo etnogr&aacute;fico, dirigiendo exploraciones peri&oacute;dicas en el Mato Grosso y la selva tropical amaz&oacute;nica. El testimonio de esa experiencia fue volcado en su libro <em>Tristes tr&oacute;picos</em>. Fue movilizado durante la Segunda Guerra Mundial, y tras el armisticio se traslad&oacute; a Estados Unidos. En Nueva York conoci&oacute; al ling&uuml;ista ruso Roman Jakobson, cuya obra fue fundamental para la evoluci&oacute;n de sus ideas. Regres&oacute; a Francia en 1948, y trabaj&oacute; en el Museo del Hombre y en la <em>&Eacute;cole Pratique des Hautes &Eacute;tudes</em>.</p><p>Otras obras: <em>Antropolog&iacute;a Estructural</em> (1958), <em>Mitol&oacute;gicas </em>(1964-1971), <em>La mirada distante</em> (1983), <em>Mirar, escuchar, leer</em> (1993).</p>"|"autor_105.jpg"|"Lévi-Strauss"|"0"
"106"|"ADORNO, Theodor y HORKHEIMER, Max"|"<p><strong>Theodor Adorno </strong>(Frankfurt, Alemania, 1903 &ndash; Vi&egrave;ge, Suiza, 1969). Uno de los m&aacute;ximos representantes de la &ldquo;Escuela de Francfort&rdquo; y de la &ldquo;teor&iacute;a cr&iacute;tica&rdquo; de inspiraci&oacute;n marxista, desarroll&oacute; interpretaciones fundamentales en el campo de la teor&iacute;a cultural, la comunicaci&oacute;n, la sociolog&iacute;a y la musicolog&iacute;a. Durante el nazismo se vio obligado a exiliarse, primero en Oxford y posteriormente en Nueva York. En 1941 se traslada a California, para continuar el trabajo en colaboraci&oacute;n con Max Horkheimer, cuyo resultado fundamental fue la <em>Dial&eacute;ctica de la Ilustraci&oacute;n</em> (1944-47). En 1949 regresa a Alemania y asume el cargo de director del Instituto para la Investigaci&oacute;n Social, que reconstruy&oacute; con Horkheimer. Su filosof&iacute;a continu&oacute; el an&aacute;lisis del racionalismo como instrumento a la vez de libertad y de dominio, y&nbsp; la cr&iacute;tica de la sociedad capitalista como restricci&oacute;n de las formas de pensamiento y acci&oacute;n. En este per&iacute;odo trabajar&aacute; en la obra que ver&aacute; la luz en 1966: <em>Dial&eacute;ctica negativa</em>.</p><p>Otras obras: <em>Filosof&iacute;a de la nueva m&uacute;sica</em>, <em>Teor&iacute;a est&eacute;tica</em>, <em>Kierkegaard,</em> <em>Minima Moralia</em>, <em>Escritos musicales</em>, Cr&iacute;tica <em>de la cultura y sociedad</em>.</p><p>&nbsp;</p><p><strong>Max Horkheimer </strong>(Stuttgart,1895 &ndash; N&uuml;remberg,1973). Fil&oacute;sofo y soci&oacute;logo alem&aacute;n, conocido por su trabajo en teor&iacute;a cr&iacute;tica&nbsp; y como miembro de la Escuela de Frankfurt. En 1933, a causa del nazismo, se vio obligado a exiliarse en Suiza, y posteriormente en Estados Unidos. En colaboraci&oacute;n con Theodore Adorno, escribi&oacute; la <em>Dial&eacute;ctica de la Ilustraci&oacute;n</em> (1944-47). En 1949 regres&oacute; a Alemania, donde fue nombrado rector de la Universidad de Frankfurt.</p><p>Otras obras: Cr&iacute;ti<em>ca de la raz&oacute;n instrumental</em>, Socie<em>dad, raz&oacute;n y libertad</em>, <em>Sobre el concepto del hombre y otros ensayos</em>, <em>Teor&iacute;a tradicional y teor&iacute;a cr&iacute;tica.</em></p>"|"autor_106.jpg"|"Adorno"|"0"
"107"|"WOLF, Christa"|"<p>Christa Wolf (Landsberg an der Warthe, Polonia, 1929 - Berl&iacute;n, Alemania, 2011). Su extensa obra narrativa y ensay&iacute;stica fue traducida a las principales lenguas y galardonada con importantes premios como el Georg B&uuml;chner (1980), el Schiller Memorial (1983), el Premio Nacional de Viena para la literatura europea (1985) y el Deutscher B&uuml;cherpreis (2002) por su trayectoria como escritora.<br />Principales obras: <em>Noticias sobre Christa T. </em>(1968), <em>Muestra de infancia </em>(1976),<em> Lo que queda </em>(1979), <em>Casandra</em> (1983), <em>Accidente</em> (1987), <em>Pieza de verano </em>(1989), <em>Medea</em> (1996, de pr&oacute;xima publicaci&oacute;n en El cuenco de plata).</p>"|"autor_107.jpg"|"Wolf"|"0"
"108"|"BIERCE, Ambrose"|"<p>(Ohio, Estados Unidos, 1842 - Chihuahua, M&eacute;xico, 1913?). D&eacute;cimo de trece hijos, se cri&oacute; en un ambiente puritano plagado de represiones y prejuicios. Su vida fue sin duda rica en aventuras de todo tipo (desde amor&iacute;os en la adolescencia con una mujer de setenta a&ntilde;os, hasta su desaparici&oacute;n en M&eacute;xico, donde se hab&iacute;a unido al ej&eacute;rcito de Pancho Villa). En 1861 se alist&oacute; como soldado durante la Guerra de Secesi&oacute;n, y fue gravemente herido en la batalla de Kennesaw Mountain en 1864. En el verano de 1866 particip&oacute; con el general Hazan en una expedici&oacute;n por los territorios indios, siendo destinado a Fort Laramie. Luego de obtener la baja, trabaj&oacute; como periodista en San Francisco, como colaborador en <em>The Argonaut</em>, <em>The Overland Monthly </em>y director de <em>New Letters</em>. Por esa &eacute;poca conoci&oacute; a Mark Twain. Desde 1872 a 1875 vivi&oacute; en Londres, donde escribi&oacute; sus primeras narraciones breves, compiladas posteriormente en tres tomos. De regreso a San Francisco, se convirti&oacute; en &aacute;rbitro de los c&iacute;rculos pol&iacute;ticos y literarios. Hizo gala de su humor macabro en<em> El monje y la hija del verdugo </em>(1892). En 1913 cruz&oacute; a M&eacute;xico por El Paso, y en Ciudad Ju&aacute;rez se uni&oacute; al ej&eacute;rcito de Pancho Villa como observador, llegando hasta Chihuahua, donde su rastro se desvanece. Sus obras esenciales son <em>Cuentos de soldados y civiles </em>(1891), publicado en ediciones posteriores como <em>En medio de la vida</em>, y <em>El diccionario del diablo</em> (1911).</p>"|"autor_108.jpg"|"Bierce"|"0"
"109"|"BURROUGHS, S. William"|"<p>William S. Burroughs (St. Louis, Estados Unidos, 1914 - Kansas City, 1997). Una de las figuras centrales de la literatura y la contracultura del Siglo XX, su obra se caracteriza por la experimentaci&oacute;n y la renovaci&oacute;n de las formas narrativas. <br />Principales obras: <em>Junkie</em> (1953); <em>Queer </em>(1953, publicada en 1986); <em>Cartas del Yag&eacute; </em>(1953, publicada en 1963);<em> Almuerzo desnudo </em>(1959); <em>La m&aacute;quina blanda </em>(1961); <em>El ticket que explot&oacute; </em>(1962); <em>Expreso Nova </em>(1963); <em>Los muchachos salvajes </em>(1971);<em> &iexcl;Exterminador!</em> (1973); <em>The Red Night Trilogy</em>, integrada por <em>Ciudades de la noche roja </em>(1981), <em>El lugar de los caminos muertos </em>(1984) y <em>Tierras del Occidente </em>(1988); <em>The Burroughs File </em>(1984); <em>The Adding Machine </em>(1985, ensayos); <em>My Education: A book of dreams </em>(1996); <em>The Cat Inside </em>(2002).</p>"|"autor_109.jpg"|"Burroughs"|"0"
"110"|"BURDEAU, Emmanuel"|"<p>Emmanuel Burdeau es cr&iacute;tico de cine, nacido el 25 de abril 1974 en Rennes. Residente en Villa Medici entre 2002-2003, fue editor de Cahiers du cinema desde 2004 hasta abril de 2009. Es director de las ediciones de la colecci&oacute;n de cine Capricci. Es el programador desde 2010 del Festival Internacional de Cine de La Roche-sur-Yon.</p>"|"autor_110.jpg"|"Burdeau"|"0"
"111"|"MUZIO SÁENZ-PEÑA, Susana"|"<p>Estas l&iacute;neas est&aacute;n escritas para ser le&iacute;das en el futuro, puesto que la edad actual de la escritora es de 91 a&ntilde;os (nacida en 1922, en Buenos Aires) y usted, lector, las leer&aacute; cuando tenga 92. Buena parte de estos a&ntilde;os han sido de escribir como fantasma o &ldquo;negro&rdquo;, produciendo desde libros sobre anorexia hasta traducciones de manuales del ingl&eacute;s, siguiendo con la vera historia de Patoruz&uacute; (<em>Releyendo Patoruz&uacute;</em>, Espasa Calpe, 1995), habiendo mantenido 12 seud&oacute;nimos (ninguno femenino) en la p&aacute;gina 6 del diario <em>El Mundo </em>durante la Segunda Guerra Mundial, como si fuese doce personas distintas expertas en geopol&iacute;tica, al punto de interesar al general Pertin&eacute;, como posible conferencista en la Escuela Superior de Guerra, mientras la susodicha deambulaba muerta de sue&ntilde;o, esperando las transmisiones en onda corta que la manten&iacute;an informada de c&oacute;mo sobreviv&iacute;a la resistencia francesa, la holandesa y la noruega, aguantando las transmisiones llorosas de los japoneses en un ingl&eacute;s agudo mientras pon&iacute;an &ldquo;Lily Marlene&rdquo; e ignorando&nbsp; que el locutor que hablaba contra los aliados era su venerado Ezra Pound. No obstante, insist&iacute;a en ser nadadora (espaldista) del Belgrano Athletic Club, recibirse de Maestra Normal en el Lenguas Vivas, y salir de joda con sus amigos los D&aacute;valos, Mamy Aubone, los Fern&aacute;ndez Moreno, Cecilia Ingenieros, Jorge Luis Borges, Cantamesa, Marta Peluffo, Peralta Ramos, Arturo Sa&eacute;z, con su pipa humeante, a quien besaba en p&uacute;blico, y una cantidad de buenas personas que se reun&iacute;an en &ldquo;El Moderno&rdquo;. Mi nombre es Susana Muzio S&aacute;enz-Pe&ntilde;a. Mi madre era irlandesa, Fenian para m&aacute;s datos. Me llaman <em>Mutante</em>.&nbsp;</p>"|"autor_111.jpg"|"Muzio Sáenz-Peña"|"0"
"112"|"HILST, Hilda"|"<p>Hilda Hilst (San Pablo, Brasil, 1939 - 2004). Poeta, narradora, &ldquo;porn&oacute;grafa&rdquo; y autora de culto. Concluidos sus estudios secundarios, curs&oacute; la carrera de Derecho, profesi&oacute;n que abandon&oacute; &ldquo;por razones de incompatibilidad&rdquo;. En 1950 public&oacute; su primer libro de poemas, <em>Press&aacute;gio</em>. A los 30 a&ntilde;os, con cinco libros de poes&iacute;a publicados, viaj&oacute; a Nueva York y Par&iacute;s, y a su regreso estableci&oacute; residencia en la ciudad de San Pablo. A comienzos de la d&eacute;cada de 1960 conoci&oacute; al escultor Dante Casarini, quien ser&iacute;a su esposo y compa&ntilde;ero de ruta. En 1965 se mud&oacute; con &eacute;l a la Fazenda S&atilde;o Jos&eacute;, en Campinas, propiedad de su madre, donde inici&oacute; la construcci&oacute;n de la Casa do Sol, solar donde residi&oacute; hasta su muerte. All&iacute; ley&oacute; vorazmente y escribi&oacute; con igual fervor el corpus central de su obra de ficci&oacute;n. <em>La obscena Se&ntilde;ora D</em> (1982), los tres t&iacute;tulos de su trilog&iacute;a pornogr&aacute;fica o er&oacute;tica &ndash;<em>O caderno rosa de Lori Lamby </em>(1990), <em>Contos d&acute;esc&aacute;rnio </em>/<em> Textos grotescos </em>(1990) y<em> Cartas de un seductor </em>(1992)&ndash; y <em>R&uacute;tilo nada</em> (1993), con el que obtuvo al a&ntilde;o siguiente el prestigioso Premio Jabuti. Tambi&eacute;n produjo all&iacute; sus libros de poes&iacute;a m&aacute;s importantes: <em>Poemas malditos, gozosos e devotos </em>(1984), <em>Alco&oacute;licas</em> (1990), <em>Buf&oacute;licas</em> (1992) y <em>Do desejo </em>(1992).</p>"|"autor_112.jpg"|"Hilst"|"0"
"113"|"WALSH, Rodolfo"|"<p><strong>Rodolfo Walsh </strong>naci&oacute; en 1927. Desde los 17 a&ntilde;os, y hasta fines de 1950 trabaj&oacute; en Hachette. Corrector de pruebas, traductor, editor de antolog&iacute;as (<em>Diez cuentos policiales argentinos</em>, 1953), autor premiado de esa casa (<em>Variaciones en rojo</em>, 1953, Premio Municipal de Literatura): nada de lo que ten&iacute;a que ver con la producci&oacute;n material del libro le hab&iacute;a sido ajeno.<br />La distancia entre la &ldquo;literatura fant&aacute;stica&rdquo; de Borges, Silvina Ocampo y Bioy Casares y el &ldquo;cuento extra&ntilde;o&rdquo; de Walsh es muy grande aunque no sea sistem&aacute;tica. Al poner el conjunto bajo el amable t&iacute;tulo de lo extra&ntilde;o permite imaginar una serie donde los fantasmas van necesariamente a convivir con im&aacute;genes del mundo y de la vida imprevistas en la consideraci&oacute;n can&oacute;nica del g&eacute;nero. En ese sentido, podr&iacute;a decirse que &ldquo;un fusilado que vive&rdquo; ser&aacute; el tipo de fantasma o de historia siniestra que Walsh comenzar&aacute; a urdir en el momento mismo en que entrega a la imprenta esta antolog&iacute;a.</p><p>* * *</p><p>1956 no es s&oacute;lo el a&ntilde;o de publicaci&oacute;n de esta antolog&iacute;a: es el encuentro de Walsh con su destino literario y pol&iacute;tico. &ldquo;Hay un fusilado que vive&rdquo;, le dicen. &ldquo;Yo quer&iacute;a ganar el Pulitzer&rdquo;, recordar&iacute;a &eacute;l a&ntilde;os m&aacute;s tarde, refiri&eacute;ndose a <em>Operaci&oacute;n masacre</em>, un libro que comienza siendo una serie de notas publicadas en Revoluci&oacute;n nacional entre enero y marzo de ese a&ntilde;o: el embri&oacute;n de un libro monstruoso (&eacute;se es su m&eacute;rito mayor) de tema siniestro que se va modificando edici&oacute;n tras edici&oacute;n.</p><p>* * *</p><p>La literatura fant&aacute;stica (o maravillosa, o el fantasy: dejemos de lado las clasificaciones rigurosas) permite, como el ajedrez, un cierto olvido de las propias condiciones de existencia, la suspensi&oacute;n de la agobiante realidad (esa realidad todav&iacute;a no es la de Valle, ni la del peronismo, ni la de la revoluci&oacute;n, es decir: a&uacute;n no se deja leer como una causa).<br />&nbsp;<br />* * *</p><p>Walsh vuelve, tal vez por &uacute;ltima vez, a refugiarse en esos mundos extra&ntilde;os que ha estado leyendo en los &uacute;ltimos dos a&ntilde;os, para terminar de perge&ntilde;ar su antolog&iacute;a, que ya no se llamar&aacute; del cuento fant&aacute;stico (como hab&iacute;a sido anunciada en 1955), sino del cuento extra&ntilde;o, retomando una etiqueta bastante frecuente en las recopilaciones anglosajonas de literatura de g&eacute;nero:<em> The Queer Side of Things</em>.</p>"|"autor_113.jpg"|"Walsh"|"0"
"114"|"HANDKE, Peter"|"<p><div>Peter Handke naci&oacute; en Griffen, Austria, en 1942. Se destac&oacute; inicialmente con piezas experimentales como <em>Kaspar</em> y <em>El pupilo quiere ser tutor</em> &nbsp;y se consagr&oacute; r&aacute;pidamente como el escritor en lengua alemana m&aacute;s respetado de su generaci&oacute;n. Su obra incluye novelas, traducciones, piezas teatrales, relatos autobiogr&aacute;ficos y ensayos. Colabor&oacute; con el cineasta Wim Wenders en el gui&oacute;n de <em>Las alas del deseo</em>. Gan&oacute; el premio Georg B&uuml;chner en 1973.</div><div>Principales obras: <em>Los avispones</em> (1966), <em>El miedo del arquero al momento del penal</em> (1970), <em>Carta breve para un largo adi&oacute;s</em> (1971), <em>La mujer zurda</em> (1978), <em>Historia de un l&aacute;piz</em> (1982), <em>El chino del dolor</em> (1983),<em> La repetici&oacute;n</em> (1986),<em> La tarde de un escritor</em> (1987), <em>Ensayo sobre el cansancio</em> (1989), <em>Ensayo sobre el jukebox</em> (1990), <em>El a&ntilde;o que pas&eacute; en la bah&iacute;a de nadie</em> (1999), <em>En una noche oscura sal&iacute; de mi casa sosegada</em> (2000), <em>Don Juan</em> (2006), <em>Desgracia impeorable</em> (2010), <em>Ayer, de camino</em> (2011), <em>La noche del Morava</em> (2013).</div></p>"|"autor_114.jpg"|"Handke"|"0"
"115"|"BRESSON, Robert"|"<p>Bresson reh&uacute;ye la &ldquo;representaci&oacute;n&rdquo;; es decir, entender el cinemat&oacute;grafo como reproducci&oacute;n de la realidad. Por el contrario, el cinemat&oacute;grafo consiste en fundar una nueva realidad, constituida por la &ldquo;verdad&rdquo; propia de la obra art&iacute;stica. Ser&iacute;an necesarias muchas p&aacute;ginas para explicar la po&eacute;tica bressoniana. Sin embargo, puede decirse que Bresson se conf&iacute;a a la m&aacute;quina, de la que alaba su &ldquo;indiferencia escrupulosa&rdquo;. En la m&aacute;quina comienza la especificidad cinematogr&aacute;fica, que contin&uacute;a con el montaje. Una sola imagen es nada sin la existencia de otras, antes o despu&eacute;s: la imagen, carente de belleza, pierde su individualidad y constituye parte de un devenir. La materialidad no es solamente visual: el sonido es tambi&eacute;n un elemento fundamental en la ecuaci&oacute;n del montaje. En sus filmes la continuidad es escasa, las elipsis frecuentes, las escenas est&aacute;n d&eacute;bilmente unidas a trav&eacute;s del montaje. Los personajes no son psicologizados, no hay suspenso. No pocas veces, la acci&oacute;n ocurre fuera de campo, y el contexto social, pol&iacute;tico o hist&oacute;rico es apenas desarrollado. <em>Al azar Baltazar</em>&nbsp;es el filme m&aacute;s bressoniano: una historia &ldquo;desnarrativizada&rdquo;, plena de ambig&uuml;edades y de elipsis, y &ndash;el colmo&ndash; el protagonista es un asno, por supuesto sin psicolog&iacute;a, testigo mudo de la crueldad, la injusticia y el sufrimiento. Parad&oacute;jicamente, la peculiar forma de contar provoca la emergencia de nuevos sentidos y sensaciones.</p>"|"autor_115.jpg"|"Bresson"|"0"
"116"|"PADELETTI, Hugo"|"<p><strong>Hugo Padeletti </strong>(Argentina, 1928) es poeta y artista pl&aacute;stico. En 1989 public&oacute; <em>Poemas 1960-1980</em>, libro por el que recibi&oacute; el premio Boris Vian, y en 2007 su obra reunida, <em>El andariego. Poemas 1944-1980</em>.<br />Otros libros suyos son <em>Parlamentos del viento </em>(1990), <em>Apuntamientos en el Ashram </em>(1991),<em> La atenci&oacute;n </em>(1999), tres vol&uacute;menes que compilan su obra anterior y buena parte de su obra gr&aacute;fica, y <em>Canci&oacute;n de viejo </em>(2003), Premio de Poes&iacute;a del Fondo Nacional de las Artes. En 2004 obtuvo el Premio Konex de platino y en 2005 la Beca Guggenheim.</p>"|"autor_116.jpg"|"Padeletti"|"0"
"117"|"GÓMEZ, José María"|"<p><strong>Jos&eacute; Mar&iacute;a G&oacute;mez</strong> naci&oacute; en Andino (Santa Fe), Argentina. Es <em>regisseur</em> egresado del Instituto Superior de Arte del Teatro Col&oacute;n, fue profesor en el Conservatorio Superior de M&uacute;sica &ldquo;Manuel de Falla&rdquo;, y ha sido director de cultura de la Facultad de Psicolog&iacute;a de la Universidad de Buenos Aires. En el a&ntilde;o 2007 recibi&oacute; el Primer Premio de Novela del Fondo Nacional de las Artes por su novela <em>Los putos. Primera parte: El comisario.</em> En el a&ntilde;o 2011 le fue otorgada la Primera Menci&oacute;n por su novela <em>El cine de los s&aacute;bados</em>, en similar concurso del Fondo Nacional de las Artes. <em>Los marianitos, una novela policial </em>obtuvo una menci&oacute;n especial en el concurso &ldquo;Premio Internacional de Novela Letra Sur&rdquo;. En el a&ntilde;o 2012 su novela <em>La an&aacute;basis </em>fue finalista del Premio Clar&iacute;n de Novela.<br />josemariagomez.com.ar</p>"|"autor_117.jpg"|"Gómez"|"0"
"118"|"TRUFFAUT, François"|"<p><strong>Fran&ccedil;ois Truffaut</strong> (Par&iacute;s, 1932-1984), fue uno de los iniciadores de la <em>nouvelle vague</em>. Su primer y consagratorio largometraje fue <em>Los 400 golpes</em> (1959), al que le siguieron, entre otros, <em>Disparen sobre el pianista </em>(1960), <em>Jules et Jim </em>(1962), <em>Fahrenheit 451 </em>(1966), <em>Besos robados </em>(1968, que inicia la saga de Antoine Doinel), <em>El ni&ntilde;o salvaje </em>(1969),<em> La noche americana </em>(1973), <em>La historia de Adele H. </em>(1975), <em>El &uacute;ltimo metro </em>(1980),<em> La mujer de al lado </em>(1981).</p>"|"autor_118.jpg"|"Truffaut"|"0"
"119"|"JOYCE, James"|"<p><strong>James Augustine Aloysius Joyce</strong>&nbsp;(Dubl&iacute;n,&nbsp;2 de febrero&nbsp;de&nbsp;1882&nbsp;&ndash;&nbsp;Z&uacute;rich,&nbsp;13 de enero&nbsp;de&nbsp;1941) fue un escritor&nbsp;irland&eacute;s, reconocido mundialmente como uno de los m&aacute;s importantes e influyentes del&nbsp;siglo XX.&nbsp;Aclamado por su obra maestra,&nbsp;<em>Ulises</em>&nbsp;(1922), por su controvertida novela posterior,&nbsp;<em>Finnegans Wake</em>&nbsp;(1939) y su muy valorada serie de historias breves titulada&nbsp;<em>Dublineses</em>&nbsp;(1914), as&iacute; como su novela semi autobiogr&aacute;fica&nbsp;<em>Retrato del artista adolescente</em>&nbsp;(1916). Joyce es representante destacado de la corriente literaria de&nbsp;vanguardia&nbsp;denominada&nbsp;modernismo anglosaj&oacute;n, junto a autores como&nbsp;T. S. Eliot,&nbsp;Virginia Woolf,&nbsp;Ezra Pound&nbsp;o&nbsp;Wallace Stevens.</p>"|"autor_119.jpg"|"Joyce"|"0"
"120"|"MANGANELLI, Giorgio"|"<p>Giorgio Manganelli (Mil&aacute;n, 1922 - Roma, 1990). Estudi&oacute; letras en la Universidad de Pav&iacute;a. Dio clases en la Universidad de Roma hasta 1971. Adem&aacute;s de sus deslumbrantes escritos narrativos y period&iacute;sticos, fue lector de Mondadori, Einaudi, Adelphi, Garzanti y Feltrinelli. Fue un creador particularmente influyente en la cultura italiana del siglo XX. A petici&oacute;n de &Iacute;talo Calvino tradujo a Edgar Allan Poe, quien se convirti&oacute; en un referente de su propia literatura. <em>Hilarotragoedia</em> (1964) es resultado de su experiencia con la enfermedad y la locura. <em>Centuria. Cien peque&ntilde;as novelas r&iacute;o</em> obtuvo el premio Vareggio en 1979. Otras obras: <em>La literatura como mentira</em> (ensayo, 1964),<em> A los dioses ulteriores</em> (narrativa, 1972, incluye el <em>Discurso sobre la dificultad de comunicarse con los muertos</em>),<em> A y B</em> (narrativa, 1975),<em> La ci&eacute;naga definitiva</em> (narrativa, p&oacute;stumo, 2002), <em>Encomio del tirano. Escrito con la &uacute;nica finalidad de hacer dinero</em> (narrativa, p&oacute;stumo, 2003).</p>"|"autor_120.jpg"|"Manganelli"|"0"
"121"|"DÍAZ, José Pedro"|"<p>&nbsp;</p><div>Jos&eacute; Pedro D&iacute;az (Montevideo, 1921-2006). Novelista y ensayista, de su vasta obra se destaca haber estado a cargo del rescate, edici&oacute;n y publicaci&oacute;n de la obra in&eacute;dita de Felisberto Hern&aacute;ndez, que result&oacute; en la edici&oacute;n anotada de sus <em>Obras Completas</em> publicadas por Arca de Montevideo.&nbsp;</div><div>Principales obras: Ensayo: <em>Gustavo Adolfo Becquer: vida y poes&iacute;a</em> (1953),<em> El espect&aacute;culo imaginario. Felisberto Hern&aacute;ndez. Juan Carlos Onetti </em>(1986),<em> Novela y sociedad</em> (1992). Novela:<em> Los fuegos de San Telmo</em> (1964), <em>Partes de naufragios</em> (1969).</div>"|"autor_121.jpg"|"Díaz"|"0"
"122"|"PESSOA, Fernando"|"<p><span class=\"EOP SCX14682915\">Fernando Pessoa&nbsp;(Lisboa, 1888-1935),&nbsp;poeta, ensayista, narrador y traductor, sus primeros a&ntilde;os transcurrieron en Ciudad del Cabo, donde su padrastro estaba a cargo del consulado de Portugal en Sud&aacute;frica. A los diecisiete a&ntilde;os se traslad&oacute; a Lisboa, donde estudi&oacute; Letras y altern&oacute; el trabajo de oficinista con su vocaci&oacute;n por la literatura. Aunque en vida s&oacute;lo public&oacute; un volumen &ndash;<em>Mensagem</em>&nbsp;(1933)&ndash;, la aparici&oacute;n p&oacute;stuma de sus in&eacute;ditos le ha valido un reconocimiento universal. La compleja personalidad del poeta se expresa a trav&eacute;s de la invenci&oacute;n de numerosos heter&oacute;nimos, dotados cada uno de ellos de rasgos diferenciados y una biograf&iacute;a propia; entre otros: Alberto&nbsp;Caeiro, poeta buc&oacute;lico esencialmente pagano; Ricardo Reis, &ldquo;latinista por formaci&oacute;n y&nbsp;semihelenista&nbsp;por devoci&oacute;n&rdquo;; &Aacute;lvaro de Campos, poeta del &ldquo;sensacionismo&rdquo;, interesado por la t&eacute;cnica, las vanguardias europeas y la renovaci&oacute;n del lenguaje po&eacute;tico;&nbsp;&nbsp;Bernardo&nbsp;Soares, a quien le atribuye el memorable <em>Diario del desasosiego</em>;&nbsp;y&nbsp;&nbsp;Antonio Mora, \"disc&iacute;pulo y admirador de la obra de Alberto&nbsp;Caeiro\", sus&nbsp;textos fundamentales son sobre la&nbsp;refundaci&oacute;n del paganismo.&nbsp;&nbsp;</span></p>"|"autor_122.jpg"|"Pessoa"|"0"
"123"|"BACHELARD, Gaston"|"<p>(Bar-sur-Aube, 1884 - Par&iacute;s, 1962). Fil&oacute;sofo, epistem&oacute;logo, poeta, f&iacute;sico, profesor y cr&iacute;tico literario es en cierto sentido un autor inclasificable. Se interes&oacute; por la historia de la ciencia moderna o contempor&aacute;nea, y al mismo tiempo por la imaginaci&oacute;n literaria, a la que dedic&oacute; una atenci&oacute;n paralela. Se doctor&oacute; en la Sorbona en 1927. Entre 1930 y 1940 fue profesor de filosof&iacute;a, en la Facultad de Letras de Dijon, y posteriormente, entre 1940 y 1954 fue profesor de historia y filosof&iacute;a de las ciencias en la Sorbona, como sucesor de Abel Rey. En la parte critico-literaria&nbsp;de su obra, Bachelard se consagrar&aacute; a profundizar sobre el problema de la imaginaci&oacute;n po&eacute;tica. Sus estudios sobre psicolog&iacute;a de los elementos &ndash;el agua, el aire, la tierra&ndash; en relaci&oacute;n con la literatura son ya cl&aacute;sicos: <em>Psicoan&aacute;lisis del fuego</em> (1938), <em>El agua y los sue&ntilde;os</em> (1942), <em>El aire y los sue&ntilde;os</em> (1943),<em>&nbsp;La tierra y la enso&ntilde;aci&oacute;n de la voluntad</em> (1948) <em>La po&eacute;tica del espacio</em> (1957), y <em>La po&eacute;tica de la enso&ntilde;aci&oacute;n</em> (1960).&nbsp;La influencia de Bachelard ha sido evidente en pensadores posteriores que han abordado la misma tem&aacute;tica. Tambi&eacute;n fue le&iacute;do por Barthes o Starobinski, y figuras como Georges Canguilhem y Michel Foucault han reconocido su importancia en el terreno epistemol&oacute;gico. Otras obras:&nbsp;<em>La formaci&oacute;n del esp&iacute;ritu cient&iacute;fico</em> (1938), <em>El materialismo racional</em> (1953),&nbsp;<em>La intuici&oacute;n del instante</em> (1973),&nbsp;<em>La filosof&iacute;a del &ldquo;no&rdquo;: ensayo de una filosof&iacute;a del nuevo esp&iacute;ritu cient&iacute;fico</em> (2003).</p>"|"autor_123.jpg"|"Bachelard"|"0"
"124"|"SADE, Marqués de"|"<p><span>(Par&iacute;s, 1740-Charenton, 1814) naci&oacute; en el seno de una familia arist&oacute;crata. En 1768 se convirti&oacute; ya en leyenda por sus escandalosas y truculentas fiestas en el tristemente c&eacute;lebre castillo de Arcueil. Le toc&oacute; en suerte vivir una &eacute;poca de cambios radicales en la Francia de la Revoluci&oacute;n y del Terror, aunque pas&oacute; la mayor parte de su existencia recluido en c&aacute;rceles y manicomios. Todas sus obras est&aacute;n impregnadas de una filosof&iacute;a libertina que propugna la libertad absoluta, al margen de cualquier religi&oacute;n, ley o moral. Algunas de sus obras:&nbsp;<em>La filosof&iacute;a en el tocador,</em><span>&nbsp;</span><em>Las 120 jornadas de Sodoma</em><span>,&nbsp;</span><em>Justine o</em><span>&nbsp;</span><em>Los infortunios de la virtud</em><span>&nbsp;y&nbsp;</span><em>Juliette o Las prosperidades del vicio</em><span>.</span></span></p><p><span><br /></span></p>"|"autor_124.jpg"|"Sade"|"0"
"125"|"FINKELSTEIN, Frederika Amalia"|"<p>hija de una familia argentina, naci&oacute; y vive en Par&iacute;s, donde estudia filosof&iacute;a. Con solo veintitr&eacute;s a&ntilde;os escribi&oacute; <em>El olvido</em>, su primera novela.</p>"|"autor_125.jpg"|"Finkelstein"|"0"
